id,293,2019,1,13,4,0,0,-7.28E+10,1.16E+11,-5.40E+10
id,294,2019,1,13,5,0,0,-4.03E+10,1.31E+11,-5.40E+10
id,295,2019,1,13,6,0,0,-5.09E+09,1.37E+11,-5.40E+10
id,296,2019,1,13,7,0,0,3.05E+10,1.33E+11,-5.39E+10
id,297,2019,1,13,8,0,0,6.40E+10,1.21E+11,-5.39E+10
id,298,2019,1,13,9,0,0,9.31E+10,1.00E+11,-5.39E+10
id,299,2019,1,13,10,0,0,1.16E+11,7.28E+10,-5.39E+10
id,300,2019,1,13,11,0,0,1.31E+11,4.04E+10,-5.39E+10
id,301,2019,1,13,12,0,0,1.37E+11,5.15E+09,-5.39E+10
id,302,2019,1,13,13,0,0,1.34E+11,-3.04E+10,-5.38E+10
id,303,2019,1,13,14,0,0,1.21E+11,-6.39E+10,-5.38E+10
id,304,2019,1,13,15,0,0,1.00E+11,-9.31E+10,-5.38E+10
id,305,2019,1,13,16,0,0,7.29E+10,-1.16E+11,-5.38E+10
id,306,2019,1,13,17,0,0,4.04E+10,-1.31E+11,-5.38E+10
id,307,2019,1,13,18,0,0,5.21E+09,-1.37E+11,-5.38E+10
id,308,2019,1,13,19,0,0,-3.04E+10,-1.34E+11,-5.37E+10
id,309,2019,1,13,20,0,0,-6.39E+10,-1.21E+11,-5.37E+10
id,310,2019,1,13,21,0,0,-9.31E+10,-1.00E+11,-5.37E+10
id,311,2019,1,13,22,0,0,-1.16E+11,-7.30E+10,-5.37E+10
id,312,2019,1,13,23,0,0,-1.31E+11,-4.05E+10,-5.37E+10
id,313,2019,1,14,0,0,0,-1.37E+11,-5.27E+09,-5.37E+10
id,314,2019,1,14,1,0,0,-1.34E+11,3.03E+10,-5.36E+10
id,315,2019,1,14,2,0,0,-1.21E+11,6.39E+10,-5.36E+10
id,316,2019,1,14,3,0,0,-1.01E+11,9.31E+10,-5.36E+10
id,317,2019,1,14,4,0,0,-7.31E+10,1.16E+11,-5.36E+10
id,318,2019,1,14,5,0,0,-4.06E+10,1.31E+11,-5.36E+10
id,319,2019,1,14,6,0,0,-5.32E+09,1.37E+11,-5.36E+10
id,320,2019,1,14,7,0,0,3.03E+10,1.34E+11,-5.35E+10
